setting,seed,seed_group,evidence_strategy,k,confirmed_attack_count,confirmed_attack_candidate_indices,evidence_uses_final_attack_eval,evidence_uses_final_ood_eval
holdout_bin_2,43,main_42_46,R1_kcenter_confirmed_attack_validation,16,16,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700,False,False
holdout_bin_2,43,main_42_46,R1_kcenter_confirmed_attack_validation,32,32,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700;5056;2167;228;2814;5329;167;156;4994;229;1158;4484;25;2168;4;613;19,False,False
holdout_bin_2,43,main_42_46,R2_V2_high_V1_low_disagreement_review,4,0,6256;7230;7385;5602,False,False
holdout_bin_2,43,main_42_46,R2_V2_high_V1_low_disagreement_review,8,0,6256;7230;7385;5602;5858;7355;5566;5867,False,False
holdout_bin_2,43,main_42_46,R2_V2_high_V1_low_disagreement_review,16,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,43,main_42_46,R2_V2_high_V1_low_disagreement_review,32,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,43,main_42_46,R3_near_threshold_uncertainty_review,4,2,731;5577;5833;5348,False,False
holdout_bin_2,43,main_42_46,R3_near_threshold_uncertainty_review,8,5,731;5577;5833;5348;791;7366;663;657,False,False
holdout_bin_2,43,main_42_46,R3_near_threshold_uncertainty_review,16,13,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186,False,False
holdout_bin_2,43,main_42_46,R3_near_threshold_uncertainty_review,32,27,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186;786;3288;5012;750;3273;5352;824;892;3217;6998;5249;2819;2896;5219;5765;2829,False,False
holdout_bin_2,43,main_42_46,R4_representation_shift_high_review,4,4,868;886;873;1569,False,False
holdout_bin_2,43,main_42_46,R4_representation_shift_high_review,8,8,868;886;873;1569;891;870;1511;4498,False,False
holdout_bin_2,43,main_42_46,R4_representation_shift_high_review,16,16,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143,False,False
holdout_bin_2,43,main_42_46,R4_representation_shift_high_review,32,32,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143;1516;858;4481;1571;818;901;1532;4503;2388;1513;1546;4140;874;1517;4500;845,False,False
holdout_bin_2,43,main_42_46,R5_hybrid_active_review,4,4,868;886;873;813,False,False
holdout_bin_2,43,main_42_46,R5_hybrid_active_review,8,8,868;886;873;813;818;891;874;892,False,False
holdout_bin_2,43,main_42_46,R5_hybrid_active_review,16,16,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755,False,False
holdout_bin_2,43,main_42_46,R5_hybrid_active_review,32,30,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755;3553;907;833;760;823;1511;819;919;901;2895;7230;6256;3211;1569;878;790,False,False
holdout_bin_2,44,main_42_46,R0_random_confirmed_attack_validation,4,4,1002;5118;3347;3830,False,False
holdout_bin_2,44,main_42_46,R0_random_confirmed_attack_validation,8,8,3345;370;3847;5114;469;3827;4574;1002,False,False
holdout_bin_2,44,main_42_46,R0_random_confirmed_attack_validation,16,16,3817;3841;369;3821;3259;2655;4567;1000;868;3340;3113;5046;5107;3548;4963;468,False,False
holdout_bin_2,44,main_42_46,R0_random_confirmed_attack_validation,32,32,5017;5430;4579;5373;3830;368;1;865;3387;4554;3806;2243;2647;3330;1162;997;5031;3538;5399;3104;3810;3249;2884;1338;5092;611;3727;1270;4949;880;1189;467,False,False
holdout_bin_2,44,main_42_46,R1_kcenter_confirmed_attack_validation,4,4,1119;189;5280;4751,False,False
holdout_bin_2,44,main_42_46,R1_kcenter_confirmed_attack_validation,8,8,1119;189;5280;4751;2035;566;4892;195,False,False
holdout_bin_2,44,main_42_46,R1_kcenter_confirmed_attack_validation,16,16,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700,False,False
holdout_bin_2,44,main_42_46,R1_kcenter_confirmed_attack_validation,32,32,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700;5056;2167;228;2814;5329;167;156;4994;229;1158;4484;25;2168;4;613;19,False,False
holdout_bin_2,44,main_42_46,R2_V2_high_V1_low_disagreement_review,4,0,6256;7230;7385;5602,False,False
holdout_bin_2,44,main_42_46,R2_V2_high_V1_low_disagreement_review,8,0,6256;7230;7385;5602;5858;7355;5566;5867,False,False
holdout_bin_2,44,main_42_46,R2_V2_high_V1_low_disagreement_review,16,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,44,main_42_46,R2_V2_high_V1_low_disagreement_review,32,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,44,main_42_46,R3_near_threshold_uncertainty_review,4,2,731;5577;5833;5348,False,False
holdout_bin_2,44,main_42_46,R3_near_threshold_uncertainty_review,8,5,731;5577;5833;5348;791;7366;663;657,False,False
holdout_bin_2,44,main_42_46,R3_near_threshold_uncertainty_review,16,13,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186,False,False
holdout_bin_2,44,main_42_46,R3_near_threshold_uncertainty_review,32,27,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186;786;3288;5012;750;3273;5352;824;892;3217;6998;5249;2819;2896;5219;5765;2829,False,False
holdout_bin_2,44,main_42_46,R4_representation_shift_high_review,4,4,868;886;873;1569,False,False
holdout_bin_2,44,main_42_46,R4_representation_shift_high_review,8,8,868;886;873;1569;891;870;1511;4498,False,False
holdout_bin_2,44,main_42_46,R4_representation_shift_high_review,16,16,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143,False,False
holdout_bin_2,44,main_42_46,R4_representation_shift_high_review,32,32,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143;1516;858;4481;1571;818;901;1532;4503;2388;1513;1546;4140;874;1517;4500;845,False,False
holdout_bin_2,44,main_42_46,R5_hybrid_active_review,4,4,868;886;873;813,False,False
holdout_bin_2,44,main_42_46,R5_hybrid_active_review,8,8,868;886;873;813;818;891;874;892,False,False
holdout_bin_2,44,main_42_46,R5_hybrid_active_review,16,16,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755,False,False
holdout_bin_2,44,main_42_46,R5_hybrid_active_review,32,30,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755;3553;907;833;760;823;1511;819;919;901;2895;7230;6256;3211;1569;878;790,False,False
holdout_bin_2,45,main_42_46,R0_random_confirmed_attack_validation,4,4,1914;4199;4520;4899,False,False
holdout_bin_2,45,main_42_46,R0_random_confirmed_attack_validation,8,8,4910;1912;4196;4896;3209;2486;3590;4517,False,False
holdout_bin_2,45,main_42_46,R0_random_confirmed_attack_validation,16,16,4889;3220;4645;2482;4916;3137;4190;3204;1910;4510;3585;4902;4552;4740;1042;966,False,False
holdout_bin_2,45,main_42_46,R0_random_confirmed_attack_validation,32,32,209;4874;3128;4497;3211;2475;2762;3661;3574;1039;5303;1904;3195;930;1631;4485;2187;4632;4178;3514;2473;4888;4726;963;4538;280;2014;2685;4901;3430;1504;5464,False,False
holdout_bin_2,45,main_42_46,R1_kcenter_confirmed_attack_validation,4,4,1119;189;5280;4751,False,False
holdout_bin_2,45,main_42_46,R1_kcenter_confirmed_attack_validation,8,8,1119;189;5280;4751;2035;566;4892;195,False,False
holdout_bin_2,45,main_42_46,R1_kcenter_confirmed_attack_validation,16,16,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700,False,False
holdout_bin_2,45,main_42_46,R1_kcenter_confirmed_attack_validation,32,32,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700;5056;2167;228;2814;5329;167;156;4994;229;1158;4484;25;2168;4;613;19,False,False
holdout_bin_2,45,main_42_46,R2_V2_high_V1_low_disagreement_review,4,0,6256;7230;7385;5602,False,False
holdout_bin_2,45,main_42_46,R2_V2_high_V1_low_disagreement_review,8,0,6256;7230;7385;5602;5858;7355;5566;5867,False,False
holdout_bin_2,45,main_42_46,R2_V2_high_V1_low_disagreement_review,16,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,45,main_42_46,R2_V2_high_V1_low_disagreement_review,32,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,45,main_42_46,R3_near_threshold_uncertainty_review,4,2,731;5577;5833;5348,False,False
holdout_bin_2,45,main_42_46,R3_near_threshold_uncertainty_review,8,5,731;5577;5833;5348;791;7366;663;657,False,False
holdout_bin_2,45,main_42_46,R3_near_threshold_uncertainty_review,16,13,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186,False,False
holdout_bin_2,45,main_42_46,R3_near_threshold_uncertainty_review,32,27,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186;786;3288;5012;750;3273;5352;824;892;3217;6998;5249;2819;2896;5219;5765;2829,False,False
holdout_bin_2,45,main_42_46,R4_representation_shift_high_review,4,4,868;886;873;1569,False,False
holdout_bin_2,45,main_42_46,R4_representation_shift_high_review,8,8,868;886;873;1569;891;870;1511;4498,False,False
holdout_bin_2,45,main_42_46,R4_representation_shift_high_review,16,16,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143,False,False
holdout_bin_2,45,main_42_46,R4_representation_shift_high_review,32,32,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143;1516;858;4481;1571;818;901;1532;4503;2388;1513;1546;4140;874;1517;4500;845,False,False
holdout_bin_2,45,main_42_46,R5_hybrid_active_review,4,4,868;886;873;813,False,False
holdout_bin_2,45,main_42_46,R5_hybrid_active_review,8,8,868;886;873;813;818;891;874;892,False,False
holdout_bin_2,45,main_42_46,R5_hybrid_active_review,16,16,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755,False,False
holdout_bin_2,45,main_42_46,R5_hybrid_active_review,32,30,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755;3553;907;833;760;823;1511;819;919;901;2895;7230;6256;3211;1569;878;790,False,False
holdout_bin_2,46,main_42_46,R0_random_confirmed_attack_validation,4,4,4343;636;2393;4678,False,False
holdout_bin_2,46,main_42_46,R0_random_confirmed_attack_validation,8,8,5192;508;636;938;2391;4675;4340;4297,False,False
holdout_bin_2,46,main_42_46,R0_random_confirmed_attack_validation,16,16,937;4668;367;1880;2637;2388;4960;635;4334;4310;5184;2065;1831;4290;5016;507,False,False
holdout_bin_2,46,main_42_46,R0_random_confirmed_attack_validation,32,32,1259;2629;2381;3886;4621;3099;934;3086;4297;2942;1826;366;3530;2601;633;913;5169;1782;1874;5001;4654;976;2750;3147;1816;506;4321;2059;2005;4945;4278;2859,False,False
holdout_bin_2,46,main_42_46,R1_kcenter_confirmed_attack_validation,4,4,1119;189;5280;4751,False,False
holdout_bin_2,46,main_42_46,R1_kcenter_confirmed_attack_validation,8,8,1119;189;5280;4751;2035;566;4892;195,False,False
holdout_bin_2,46,main_42_46,R1_kcenter_confirmed_attack_validation,16,16,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700,False,False
holdout_bin_2,46,main_42_46,R1_kcenter_confirmed_attack_validation,32,32,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700;5056;2167;228;2814;5329;167;156;4994;229;1158;4484;25;2168;4;613;19,False,False
holdout_bin_2,46,main_42_46,R2_V2_high_V1_low_disagreement_review,4,0,6256;7230;7385;5602,False,False
holdout_bin_2,46,main_42_46,R2_V2_high_V1_low_disagreement_review,8,0,6256;7230;7385;5602;5858;7355;5566;5867,False,False
holdout_bin_2,46,main_42_46,R2_V2_high_V1_low_disagreement_review,16,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,46,main_42_46,R2_V2_high_V1_low_disagreement_review,32,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,46,main_42_46,R3_near_threshold_uncertainty_review,4,2,731;5577;5833;5348,False,False
holdout_bin_2,46,main_42_46,R3_near_threshold_uncertainty_review,8,5,731;5577;5833;5348;791;7366;663;657,False,False
holdout_bin_2,46,main_42_46,R3_near_threshold_uncertainty_review,16,13,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186,False,False
holdout_bin_2,46,main_42_46,R3_near_threshold_uncertainty_review,32,27,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186;786;3288;5012;750;3273;5352;824;892;3217;6998;5249;2819;2896;5219;5765;2829,False,False
holdout_bin_2,46,main_42_46,R4_representation_shift_high_review,4,4,868;886;873;1569,False,False
holdout_bin_2,46,main_42_46,R4_representation_shift_high_review,8,8,868;886;873;1569;891;870;1511;4498,False,False
holdout_bin_2,46,main_42_46,R4_representation_shift_high_review,16,16,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143,False,False
holdout_bin_2,46,main_42_46,R4_representation_shift_high_review,32,32,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143;1516;858;4481;1571;818;901;1532;4503;2388;1513;1546;4140;874;1517;4500;845,False,False
holdout_bin_2,46,main_42_46,R5_hybrid_active_review,4,4,868;886;873;813,False,False
holdout_bin_2,46,main_42_46,R5_hybrid_active_review,8,8,868;886;873;813;818;891;874;892,False,False
holdout_bin_2,46,main_42_46,R5_hybrid_active_review,16,16,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755,False,False
holdout_bin_2,46,main_42_46,R5_hybrid_active_review,32,30,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755;3553;907;833;760;823;1511;819;919;901;2895;7230;6256;3211;1569;878;790,False,False
holdout_bin_2,47,heldout_47_51,R0_random_confirmed_attack_validation,4,4,2203;2976;3621;1632,False,False
holdout_bin_2,47,heldout_47_51,R0_random_confirmed_attack_validation,8,8,2974;5193;2250;2202;3618;5180;1631;3715,False,False
holdout_bin_2,47,heldout_47_51,R0_random_confirmed_attack_validation,16,16,4567;1833;174;4695;4501;3705;3710;2970;2283;2199;5185;1039;3613;1629;5172;2247,False,False
holdout_bin_2,47,heldout_47_51,R0_random_confirmed_attack_validation,32,32,2276;2843;1205;4312;1636;5170;2961;180;3699;3695;5157;2240;173;4488;1036;3602;4554;2739;1560;2070;3982;3873;2216;583;2151;4955;206;1828;4681;2192;1624;5342,False,False
holdout_bin_2,47,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,4,1119;189;5280;4751,False,False
holdout_bin_2,47,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,8,1119;189;5280;4751;2035;566;4892;195,False,False
holdout_bin_2,47,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,16,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700,False,False
holdout_bin_2,47,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,32,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700;5056;2167;228;2814;5329;167;156;4994;229;1158;4484;25;2168;4;613;19,False,False
holdout_bin_2,47,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,0,6256;7230;7385;5602,False,False
holdout_bin_2,47,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,0,6256;7230;7385;5602;5858;7355;5566;5867,False,False
holdout_bin_2,47,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,47,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,47,heldout_47_51,R3_near_threshold_uncertainty_review,4,2,731;5577;5833;5348,False,False
holdout_bin_2,47,heldout_47_51,R3_near_threshold_uncertainty_review,8,5,731;5577;5833;5348;791;7366;663;657,False,False
holdout_bin_2,47,heldout_47_51,R3_near_threshold_uncertainty_review,16,13,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186,False,False
holdout_bin_2,47,heldout_47_51,R3_near_threshold_uncertainty_review,32,27,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186;786;3288;5012;750;3273;5352;824;892;3217;6998;5249;2819;2896;5219;5765;2829,False,False
holdout_bin_2,47,heldout_47_51,R4_representation_shift_high_review,4,4,868;886;873;1569,False,False
holdout_bin_2,47,heldout_47_51,R4_representation_shift_high_review,8,8,868;886;873;1569;891;870;1511;4498,False,False
holdout_bin_2,47,heldout_47_51,R4_representation_shift_high_review,16,16,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143,False,False
holdout_bin_2,47,heldout_47_51,R4_representation_shift_high_review,32,32,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143;1516;858;4481;1571;818;901;1532;4503;2388;1513;1546;4140;874;1517;4500;845,False,False
holdout_bin_2,47,heldout_47_51,R5_hybrid_active_review,4,4,868;886;873;813,False,False
holdout_bin_2,47,heldout_47_51,R5_hybrid_active_review,8,8,868;886;873;813;818;891;874;892,False,False
holdout_bin_2,47,heldout_47_51,R5_hybrid_active_review,16,16,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755,False,False
holdout_bin_2,47,heldout_47_51,R5_hybrid_active_review,32,30,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755;3553;907;833;760;823;1511;819;919;901;2895;7230;6256;3211;1569;878;790,False,False
holdout_bin_2,48,heldout_47_51,R0_random_confirmed_attack_validation,4,4,2860;2234;1915;1548,False,False
holdout_bin_2,48,heldout_47_51,R0_random_confirmed_attack_validation,8,8,2232;2858;1914;2984;3721;2674;3950;1546,False,False
holdout_bin_2,48,heldout_47_51,R0_random_confirmed_attack_validation,16,16,1636;2670;2459;2229;1534;4976;2854;1574;3715;2331;2980;1544;1911;2755;3944;4496,False,False
holdout_bin_2,48,heldout_47_51,R0_random_confirmed_attack_validation,32,32,1905;3932;2223;3704;1341;2845;2325;1569;4049;2971;2747;2980;2810;2452;5200;4689;2811;2977;1333;1631;560;2665;4483;5094;1530;2662;1540;2416;2166;4785;491;4961,False,False
holdout_bin_2,48,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,4,1119;189;5280;4751,False,False
holdout_bin_2,48,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,8,1119;189;5280;4751;2035;566;4892;195,False,False
holdout_bin_2,48,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,16,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700,False,False
holdout_bin_2,48,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,32,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700;5056;2167;228;2814;5329;167;156;4994;229;1158;4484;25;2168;4;613;19,False,False
holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,0,6256;7230;7385;5602,False,False
holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,0,6256;7230;7385;5602;5858;7355;5566;5867,False,False
holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,4,2,731;5577;5833;5348,False,False
holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,8,5,731;5577;5833;5348;791;7366;663;657,False,False
holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,16,13,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186,False,False
holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,32,27,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186;786;3288;5012;750;3273;5352;824;892;3217;6998;5249;2819;2896;5219;5765;2829,False,False
holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,4,4,868;886;873;1569,False,False
holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,8,8,868;886;873;1569;891;870;1511;4498,False,False
holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,16,16,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143,False,False
holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,32,32,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143;1516;858;4481;1571;818;901;1532;4503;2388;1513;1546;4140;874;1517;4500;845,False,False
holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,4,4,868;886;873;813,False,False
holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,8,8,868;886;873;813;818;891;874;892,False,False
holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,16,16,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755,False,False
holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,32,30,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755;3553;907;833;760;823;1511;819;919;901;2895;7230;6256;3211;1569;878;790,False,False
holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,4,4,371;4961;536;1355,False,False
holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,8,8,371;1354;1160;4637;4958;2608;2444;536,False,False
holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,16,16,5258;1158;1634;4630;370;5393;2441;4950;3373;1352;2955;2604;988;1547;848;535,False,False
holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,32,32,1348;2591;2539;5377;3532;4162;2434;1543;369;2946;5243;2843;662;4936;2597;797;985;416;1629;1769;5387;1155;205;2516;4957;3363;534;3050;2189;4679;4617;846,False,False
holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,4,1119;189;5280;4751,False,False
holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,8,1119;189;5280;4751;2035;566;4892;195,False,False
holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,16,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700,False,False
holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,32,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700;5056;2167;228;2814;5329;167;156;4994;229;1158;4484;25;2168;4;613;19,False,False
holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,0,6256;7230;7385;5602,False,False
holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,0,6256;7230;7385;5602;5858;7355;5566;5867,False,False
holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,49,heldout_47_51,R3_near_threshold_uncertainty_review,4,2,731;5577;5833;5348,False,False
holdout_bin_2,49,heldout_47_51,R3_near_threshold_uncertainty_review,8,5,731;5577;5833;5348;791;7366;663;657,False,False
holdout_bin_2,49,heldout_47_51,R3_near_threshold_uncertainty_review,16,13,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186,False,False
holdout_bin_2,49,heldout_47_51,R3_near_threshold_uncertainty_review,32,27,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186;786;3288;5012;750;3273;5352;824;892;3217;6998;5249;2819;2896;5219;5765;2829,False,False
holdout_bin_2,49,heldout_47_51,R4_representation_shift_high_review,4,4,868;886;873;1569,False,False
holdout_bin_2,49,heldout_47_51,R4_representation_shift_high_review,8,8,868;886;873;1569;891;870;1511;4498,False,False
holdout_bin_2,49,heldout_47_51,R4_representation_shift_high_review,16,16,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143,False,False
holdout_bin_2,49,heldout_47_51,R4_representation_shift_high_review,32,32,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143;1516;858;4481;1571;818;901;1532;4503;2388;1513;1546;4140;874;1517;4500;845,False,False
holdout_bin_2,49,heldout_47_51,R5_hybrid_active_review,4,4,868;886;873;813,False,False
holdout_bin_2,49,heldout_47_51,R5_hybrid_active_review,8,8,868;886;873;813;818;891;874;892,False,False
holdout_bin_2,49,heldout_47_51,R5_hybrid_active_review,16,16,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755,False,False
holdout_bin_2,49,heldout_47_51,R5_hybrid_active_review,32,30,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755;3553;907;833;760;823;1511;819;919;901;2895;7230;6256;3211;1569;878;790,False,False
holdout_bin_2,50,heldout_47_51,R0_random_confirmed_attack_validation,4,4,936;3190;4800;3525,False,False
holdout_bin_2,50,heldout_47_51,R0_random_confirmed_attack_validation,8,8,3523;2737;4797;4553;936;3751;3311;3188,False,False
holdout_bin_2,50,heldout_47_51,R0_random_confirmed_attack_validation,16,16,3745;2656;1667;5394;4790;4681;3183;890;1804;934;643;3518;3306;4546;3028;2733,False,False
holdout_bin_2,50,heldout_47_51,R0_random_confirmed_attack_validation,32,32,4668;641;1578;5378;2019;1840;1799;2648;887;2335;5193;4667;3296;2846;931;1702;1662;328;3174;2725;5053;2722;3569;1991;528;4853;3507;4776;1798;3019;3734;4533,False,False
holdout_bin_2,50,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,4,1119;189;5280;4751,False,False
holdout_bin_2,50,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,8,1119;189;5280;4751;2035;566;4892;195,False,False
holdout_bin_2,50,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,16,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700,False,False
holdout_bin_2,50,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,32,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700;5056;2167;228;2814;5329;167;156;4994;229;1158;4484;25;2168;4;613;19,False,False
holdout_bin_2,50,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,0,6256;7230;7385;5602,False,False
holdout_bin_2,50,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,0,6256;7230;7385;5602;5858;7355;5566;5867,False,False
holdout_bin_2,50,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,50,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,50,heldout_47_51,R3_near_threshold_uncertainty_review,4,2,731;5577;5833;5348,False,False
holdout_bin_2,50,heldout_47_51,R3_near_threshold_uncertainty_review,8,5,731;5577;5833;5348;791;7366;663;657,False,False
holdout_bin_2,50,heldout_47_51,R3_near_threshold_uncertainty_review,16,13,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186,False,False
